duration,month,hour,day_of_week,user_type
7.123,3,22,Thursday,Subscriber
9.793,3,22,Thursday,Subscriber
6.633,3,22,Thursday,Subscriber
7.405,3,22,Thursday,Subscriber
13.015,3,22,Thursday,Subscriber
17.055,3,22,Thursday,Subscriber
11.012,3,22,Thursday,Subscriber
30.012,3,21,Thursday,Subscriber
3.627,3,21,Thursday,Subscriber
6.592,3,21,Thursday,Subscriber
16.912,3,21,Thursday,Customer
4.017,3,21,Thursday,Subscriber
102.999,3,21,Thursday,Customer
23.829,3,21,Thursday,Subscriber
2.497,3,20,Thursday,Subscriber
2.389,3,20,Thursday,Subscriber
9.667,3,20,Thursday,Customer
4.998,3,20,Thursday,Subscriber
3.783,3,20,Thursday,Subscriber
19.574,3,20,Thursday,Subscriber
7.236,3,20,Thursday,Subscriber
37.016,3,20,Thursday,Subscriber
6.355,3,19,Thursday,Subscriber
5.219,3,19,Thursday,Subscriber
12.379,3,19,Thursday,Subscriber
12.898,3,19,Thursday,Customer
6.354,3,19,Thursday,Subscriber
20.272,3,19,Thursday,Subscriber
5.163,3,19,Thursday,Subscriber
25.302,3,19,Thursday,Customer
12.022,3,19,Thursday,Subscriber
36.016,3,18,Thursday,Customer
14.835,3,18,Thursday,Subscriber
17.089,3,18,Thursday,Subscriber
91.167,3,18,Thursday,Subscriber
5.482,3,18,Thursday,Subscriber
8.157,3,18,Thursday,Subscriber
7.158,3,18,Thursday,Subscriber
5.237,3,18,Thursday,Subscriber
17.667,3,18,Thursday,Subscriber
13.234,3,18,Thursday,Customer
18.498,3,18,Thursday,Subscriber
23.232,3,18,Thursday,Subscriber
13.993,3,18,Thursday,Subscriber
12.963,3,18,Thursday,Subscriber
12.165,3,18,Thursday,Subscriber
17.847,3,18,Thursday,Subscriber
19.793,3,18,Thursday,Subscriber
7.606,3,18,Thursday,Subscriber
12.439,3,18,Thursday,Subscriber
3.611,3,18,Thursday,Subscriber
15.779,3,17,Thursday,Subscriber
23.067,3,17,Thursday,Customer
20.375,3,17,Thursday,Subscriber
10.415,3,17,Thursday,Subscriber
14.76,3,17,Thursday,Subscriber
13.549,3,17,Thursday,Subscriber
20.335,3,17,Thursday,Subscriber
24.523,3,17,Thursday,Subscriber
46.154,3,17,Thursday,Customer
13.706,3,17,Thursday,Subscriber
6.272,3,17,Thursday,Subscriber
19.31,3,17,Thursday,Subscriber
5.754,3,17,Thursday,Subscriber
8.794,3,17,Thursday,Subscriber
19.963,3,17,Thursday,Subscriber
22.837,3,17,Thursday,Subscriber
5.957,3,17,Thursday,Subscriber
12.693,3,17,Thursday,Subscriber
5.083,3,17,Thursday,Subscriber
12.694,3,17,Thursday,Subscriber
14.652,3,17,Thursday,Subscriber
12.656,3,17,Thursday,Subscriber
5.312,3,17,Thursday,Subscriber
8.784,3,17,Thursday,Subscriber
12.246,3,17,Thursday,Subscriber
9.552,3,16,Thursday,Subscriber
17.042,3,16,Thursday,Customer
27.238,3,16,Thursday,Customer
1.214,3,16,Thursday,Subscriber
12.437,3,16,Thursday,Subscriber
13.625,3,16,Thursday,Subscriber
5.652,3,16,Thursday,Subscriber
10.708,3,16,Thursday,Subscriber
8.116,3,16,Thursday,Subscriber
28.087,3,16,Thursday,Subscriber
5.917,3,16,Thursday,Subscriber
31.003,3,16,Thursday,Customer
11.339,3,16,Thursday,Customer
7.242,3,16,Thursday,Subscriber
12.709,3,15,Thursday,Customer
7.213,3,15,Thursday,Subscriber
8.331,3,15,Thursday,Subscriber
9.991,3,15,Thursday,Subscriber
6.248,3,15,Thursday,Subscriber
9.379,3,15,Thursday,Subscriber
6.253,3,15,Thursday,Subscriber
4.404,3,15,Thursday,Subscriber
51.495,3,15,Thursday,Customer
2.963,3,15,Thursday,Subscriber
12.582,3,15,Thursday,Subscriber
21.115,3,15,Thursday,Subscriber
74.377,3,14,Thursday,Customer
3.49,3,14,Thursday,Subscriber
28.923,3,14,Thursday,Subscriber
5.051,3,14,Thursday,Subscriber
97.978,3,14,Thursday,Subscriber
13.821,3,14,Thursday,Subscriber
4.566,3,14,Thursday,Subscriber
7.097,3,14,Thursday,Subscriber
126.643,3,14,Thursday,Customer
4.611,3,14,Thursday,Subscriber
7.689,3,14,Thursday,Customer
6.829,3,14,Thursday,Subscriber
23.744,3,13,Thursday,Customer
15.046,3,13,Thursday,Subscriber
14.766,3,13,Thursday,Subscriber
20.634,3,13,Thursday,Subscriber
8.799,3,13,Thursday,Subscriber
166.206,3,13,Thursday,Customer
41.569,3,13,Thursday,Customer
32.737,3,13,Thursday,Customer
12.259,3,13,Thursday,Subscriber
10.04,3,13,Thursday,Subscriber
4.322,3,12,Thursday,Subscriber
7.626,3,12,Thursday,Subscriber
5.589,3,12,Thursday,Subscriber
12.735,3,12,Thursday,Subscriber
17.531,3,12,Thursday,Subscriber
10.958,3,12,Thursday,Subscriber
170.337,3,12,Thursday,Customer
150.77,3,12,Thursday,Customer
8.394,3,12,Thursday,Customer
20.555,3,12,Thursday,Subscriber
20.117,3,12,Thursday,Subscriber
2.607,3,12,Thursday,Subscriber
126.589,3,12,Thursday,Customer
21.225,3,12,Thursday,Subscriber
38.693,3,12,Thursday,Customer
6.099,3,11,Thursday,Subscriber
24.026,3,11,Thursday,Customer
8.821,3,11,Thursday,Subscriber
3.192,3,11,Thursday,Subscriber
28.673,3,11,Thursday,Customer
16.543,3,11,Thursday,Subscriber
103.982,3,11,Thursday,Customer
16.706,3,11,Thursday,Customer
6.015,3,11,Thursday,Subscriber
33.956,3,11,Thursday,Subscriber
2.185,3,10,Thursday,Subscriber
9.999,3,10,Thursday,Subscriber
10.757,3,10,Thursday,Customer
6.777,3,10,Thursday,Subscriber
5.95,3,10,Thursday,Subscriber
5.58,3,10,Thursday,Subscriber
2.954,3,10,Thursday,Subscriber
42.321,3,10,Thursday,Customer
6.573,3,10,Thursday,Subscriber
20.302,3,10,Thursday,Subscriber
24.064,3,10,Thursday,Customer
30.697,3,10,Thursday,Customer
3.592,3,9,Thursday,Subscriber
3.366,3,9,Thursday,Subscriber
13.279,3,9,Thursday,Customer
124.143,3,9,Thursday,Customer
17.61,3,9,Thursday,Subscriber
2.585,3,9,Thursday,Subscriber
22.826,3,9,Thursday,Customer
58.403,3,9,Thursday,Customer
3.552,3,9,Thursday,Subscriber
14.237,3,9,Thursday,Subscriber
27.719,3,8,Thursday,Customer
18.985,3,8,Thursday,Subscriber
17.838,3,8,Thursday,Subscriber
6.768,3,8,Thursday,Subscriber
16.824,3,8,Thursday,Customer
7.969,3,8,Thursday,Subscriber
25.578,3,8,Thursday,Subscriber
5.317,3,8,Thursday,Subscriber
13.91,3,8,Thursday,Subscriber
2.654,3,8,Thursday,Subscriber
9.938,3,8,Thursday,Subscriber
9.792,3,8,Thursday,Subscriber
3.821,3,8,Thursday,Subscriber
24.244,3,8,Thursday,Customer
16.2,3,8,Thursday,Subscriber
10.799,3,8,Thursday,Subscriber
13.938,3,8,Thursday,Subscriber
21.824,3,8,Thursday,Subscriber
5.133,3,8,Thursday,Subscriber
26.929,3,8,Thursday,Customer
3.238,3,8,Thursday,Subscriber
25.555,3,8,Thursday,Subscriber
18.627,3,7,Thursday,Subscriber
10.494,3,7,Thursday,Customer
10.466,3,7,Thursday,Subscriber
4.852,3,7,Thursday,Subscriber
61.704,3,7,Thursday,Customer
14.772,3,7,Thursday,Subscriber
26.343,3,7,Thursday,Subscriber
12.625,3,7,Thursday,Subscriber
12.126,3,7,Thursday,Subscriber
1.721,3,7,Thursday,Subscriber
11.1,3,7,Thursday,Subscriber
9.06,3,7,Thursday,Subscriber
14.148,3,7,Thursday,Subscriber
16.943,3,7,Thursday,Subscriber
16.527,3,7,Thursday,Subscriber
4.215,3,7,Thursday,Subscriber
5.273,3,7,Thursday,Subscriber
19.809,3,7,Thursday,Subscriber
30.138,3,7,Thursday,Subscriber
10.749,3,6,Thursday,Subscriber
13.084,3,6,Thursday,Subscriber
2.493,3,6,Thursday,Subscriber
16.299,3,6,Thursday,Subscriber
10.817,3,6,Thursday,Subscriber
29.643,3,6,Thursday,Subscriber
14.941,3,6,Thursday,Subscriber
14.173,3,5,Thursday,Subscriber
7.543,3,5,Thursday,Subscriber
8.801,3,5,Thursday,Subscriber
8.414,3,1,Thursday,Subscriber
16.729,3,0,Thursday,Subscriber
9.141,3,23,Wednesday,Customer
1.021,3,23,Wednesday,Subscriber
7.981,3,23,Wednesday,Customer
9.226,3,22,Wednesday,Subscriber
5.937,3,22,Wednesday,Subscriber
8.052,3,22,Wednesday,Subscriber
4.085,3,22,Wednesday,Subscriber
10.36,3,21,Wednesday,Subscriber
15.079,3,21,Wednesday,Subscriber
5.071,3,21,Wednesday,Subscriber
2.215,3,21,Wednesday,Subscriber
17.121,3,21,Wednesday,Subscriber
6.704,3,21,Wednesday,Subscriber
3.304,3,21,Wednesday,Subscriber
6.031,3,21,Wednesday,Subscriber
6.4,3,20,Wednesday,Subscriber
7.287,3,20,Wednesday,Subscriber
13.573,3,20,Wednesday,Subscriber
8.168,3,20,Wednesday,Subscriber
8.096,3,20,Wednesday,Subscriber
8.381,3,20,Wednesday,Subscriber
9.937,3,20,Wednesday,Subscriber
4.55,3,20,Wednesday,Subscriber
19.809,3,20,Wednesday,Customer
17.284,3,20,Wednesday,Subscriber
54.177,3,20,Wednesday,Subscriber
2.873,3,20,Wednesday,Subscriber
6.889,3,19,Wednesday,Subscriber
7.758,3,19,Wednesday,Subscriber
7.56,3,19,Wednesday,Subscriber
5.577,3,19,Wednesday,Subscriber
11.985,3,19,Wednesday,Subscriber
14.46,3,19,Wednesday,Customer
24.146,3,19,Wednesday,Subscriber
8.271,3,19,Wednesday,Subscriber
3.869,3,19,Wednesday,Subscriber
54.191,3,19,Wednesday,Subscriber
15.647,3,19,Wednesday,Subscriber
10.09,3,19,Wednesday,Subscriber
18.759,3,19,Wednesday,Subscriber
6.904,3,19,Wednesday,Subscriber
14.075,3,18,Wednesday,Subscriber
4.749,3,18,Wednesday,Subscriber
13.444,3,18,Wednesday,Subscriber
2.514,3,18,Wednesday,Subscriber
3.083,3,18,Wednesday,Subscriber
11.395,3,18,Wednesday,Subscriber
85.39,3,18,Wednesday,Customer
55.347,3,18,Wednesday,Customer
22.796,3,18,Wednesday,Subscriber
17.981,3,18,Wednesday,Subscriber
3.944,3,18,Wednesday,Subscriber
5.45,3,18,Wednesday,Subscriber
16.597,3,18,Wednesday,Customer
13.105,3,18,Wednesday,Subscriber
20.392,3,18,Wednesday,Subscriber
6.738,3,18,Wednesday,Subscriber
12.479,3,18,Wednesday,Subscriber
26.944,3,18,Wednesday,Customer
6.436,3,18,Wednesday,Subscriber
7.625,3,18,Wednesday,Subscriber
5.522,3,18,Wednesday,Subscriber
23.045,3,18,Wednesday,Subscriber
8.956,3,18,Wednesday,Subscriber
44.666,3,18,Wednesday,Subscriber
9.301,3,18,Wednesday,Subscriber
8.781,3,18,Wednesday,Subscriber
5.252,3,18,Wednesday,Subscriber
16.282,3,18,Wednesday,Subscriber
4.719,3,18,Wednesday,Subscriber
10.285,3,18,Wednesday,Subscriber
14.472,3,18,Wednesday,Subscriber
2.576,3,18,Wednesday,Subscriber
15.526,3,17,Wednesday,Subscriber
7.106,3,17,Wednesday,Subscriber
23.247,3,17,Wednesday,Subscriber
26.539,3,17,Wednesday,Customer
27.793,3,17,Wednesday,Subscriber
9.931,3,17,Wednesday,Subscriber
22.602,3,17,Wednesday,Subscriber
23.503,3,17,Wednesday,Subscriber
7.817,3,17,Wednesday,Subscriber
5.358,3,17,Wednesday,Subscriber
5.005,3,17,Wednesday,Subscriber
7.378,3,17,Wednesday,Subscriber
24.76,3,17,Wednesday,Subscriber
8.515,3,17,Wednesday,Subscriber
30.335,3,17,Wednesday,Subscriber
53.137,3,17,Wednesday,Customer
5.141,3,17,Wednesday,Subscriber
8.956,3,17,Wednesday,Subscriber
3.968,3,17,Wednesday,Subscriber
8.114,3,17,Wednesday,Customer
11.011,3,17,Wednesday,Subscriber
8.799,3,17,Wednesday,Subscriber
15.216,3,17,Wednesday,Subscriber
3.656,3,17,Wednesday,Subscriber
7.455,3,17,Wednesday,Subscriber
11.076,3,17,Wednesday,Subscriber
4.616,3,17,Wednesday,Subscriber
19.742,3,17,Wednesday,Subscriber
7.463,3,17,Wednesday,Subscriber
125.132,3,17,Wednesday,Customer
8.206,3,17,Wednesday,Subscriber
8.374,3,17,Wednesday,Subscriber
7.577,3,16,Wednesday,Subscriber
4.565,3,16,Wednesday,Subscriber
17.036,3,16,Wednesday,Subscriber
99.346,3,16,Wednesday,Customer
8.161,3,16,Wednesday,Subscriber
12.633,3,16,Wednesday,Subscriber
9.346,3,16,Wednesday,Subscriber
12.122,3,16,Wednesday,Subscriber
5.23,3,16,Wednesday,Subscriber
38.266,3,16,Wednesday,Customer
13.589,3,16,Wednesday,Subscriber
24.414,3,16,Wednesday,Customer
11.553,3,16,Wednesday,Customer
4.736,3,16,Wednesday,Subscriber
33.358,3,16,Wednesday,Customer
11.247,3,16,Wednesday,Subscriber
18.161,3,16,Wednesday,Subscriber
2.947,3,16,Wednesday,Subscriber
12.455,3,16,Wednesday,Subscriber
6.514,3,15,Wednesday,Subscriber
20.933,3,15,Wednesday,Subscriber
52.105,3,15,Wednesday,Customer
5.814,3,15,Wednesday,Subscriber
18.24,3,15,Wednesday,Customer
59.084,3,15,Wednesday,Customer
6.775,3,15,Wednesday,Subscriber
19.787,3,15,Wednesday,Subscriber
3.959,3,15,Wednesday,Subscriber
7.968,3,15,Wednesday,Subscriber
46.554,3,14,Wednesday,Subscriber
27.056,3,14,Wednesday,Customer
8.394,3,14,Wednesday,Subscriber
23.683,3,14,Wednesday,Subscriber
61.623,3,14,Wednesday,Customer
20.417,3,14,Wednesday,Subscriber
27.0,3,14,Wednesday,Customer
6.125,3,14,Wednesday,Subscriber
29.842,3,13,Wednesday,Customer
16.109,3,13,Wednesday,Customer
28.0,3,13,Wednesday,Customer
5.736,3,13,Wednesday,Subscriber
36.027,3,13,Wednesday,Subscriber
22.213,3,13,Wednesday,Subscriber
18.226,3,13,Wednesday,Customer
3.79,3,13,Wednesday,Subscriber
2.831,3,13,Wednesday,Subscriber
89.863,3,13,Wednesday,Customer
5.135,3,13,Wednesday,Subscriber
53.659,3,13,Wednesday,Customer
16.756,3,13,Wednesday,Customer
6.676,3,13,Wednesday,Subscriber
20.984,3,13,Wednesday,Customer
13.584,3,12,Wednesday,Subscriber
17.895,3,12,Wednesday,Customer
6.836,3,12,Wednesday,Subscriber
2.201,3,12,Wednesday,Subscriber
25.132,3,12,Wednesday,Subscriber
6.043,3,12,Wednesday,Subscriber
6.765,3,12,Wednesday,Subscriber
3.122,3,12,Wednesday,Subscriber
6.447,3,12,Wednesday,Subscriber
28.99,3,12,Wednesday,Customer
10.421,3,12,Wednesday,Subscriber
7.519,3,12,Wednesday,Subscriber
12.686,3,12,Wednesday,Subscriber
61.083,3,11,Wednesday,Customer
17.701,3,11,Wednesday,Subscriber
195.38,3,11,Wednesday,Customer
132.776,3,11,Wednesday,Customer
93.529,3,11,Wednesday,Customer
156.494,3,11,Wednesday,Customer
4.735,3,10,Wednesday,Subscriber
6.141,3,10,Wednesday,Subscriber
39.08,3,10,Wednesday,Customer
27.99,3,10,Wednesday,Subscriber
7.524,3,9,Wednesday,Subscriber
15.786,3,9,Wednesday,Subscriber
8.185,3,9,Wednesday,Subscriber
11.758,3,9,Wednesday,Subscriber
3.298,3,9,Wednesday,Subscriber
5.536,3,9,Wednesday,Subscriber
13.745,3,8,Wednesday,Subscriber
6.053,3,8,Wednesday,Subscriber
7.595,3,8,Wednesday,Subscriber
18.007,3,8,Wednesday,Subscriber
15.482,3,8,Wednesday,Subscriber
1.655,3,8,Wednesday,Subscriber
6.642,3,8,Wednesday,Subscriber
5.745,3,8,Wednesday,Subscriber
7.645,3,8,Wednesday,Subscriber
24.162,3,8,Wednesday,Subscriber
8.634,3,8,Wednesday,Subscriber
23.846,3,8,Wednesday,Subscriber
10.342,3,8,Wednesday,Subscriber
39.192,3,8,Wednesday,Subscriber
14.008,3,8,Wednesday,Subscriber
13.347,3,8,Wednesday,Subscriber
6.345,3,8,Wednesday,Subscriber
6.906,3,8,Wednesday,Subscriber
3.236,3,8,Wednesday,Subscriber
14.697,3,8,Wednesday,Subscriber
7.822,3,8,Wednesday,Subscriber
17.178,3,8,Wednesday,Subscriber
3.825,3,8,Wednesday,Subscriber
1.812,3,8,Wednesday,Subscriber
10.589,3,7,Wednesday,Subscriber
12.51,3,7,Wednesday,Customer
13.004,3,7,Wednesday,Customer
3.11,3,7,Wednesday,Subscriber
13.011,3,7,Wednesday,Subscriber
6.827,3,7,Wednesday,Subscriber
3.706,3,7,Wednesday,Subscriber
14.535,3,7,Wednesday,Subscriber
12.758,3,7,Wednesday,Subscriber
10.021,3,7,Wednesday,Subscriber
8.335,3,7,Wednesday,Subscriber
5.24,3,7,Wednesday,Subscriber
15.34,3,7,Wednesday,Subscriber
9.664,3,7,Wednesday,Subscriber
4.243,3,7,Wednesday,Subscriber
2.565,3,7,Wednesday,Subscriber
4.607,3,7,Wednesday,Subscriber
4.744,3,7,Wednesday,Subscriber
20.87,3,7,Wednesday,Subscriber
4.53,3,7,Wednesday,Subscriber
14.698,3,6,Wednesday,Subscriber
18.065,3,6,Wednesday,Subscriber
8.802,3,6,Wednesday,Subscriber
24.374,3,6,Wednesday,Subscriber
2.971,3,6,Wednesday,Subscriber
15.786,3,6,Wednesday,Subscriber
14.574,3,5,Wednesday,Subscriber
16.045,3,3,Wednesday,Subscriber
8.735,3,23,Tuesday,Subscriber
10.205,3,22,Tuesday,Subscriber
11.456,3,22,Tuesday,Subscriber
6.533,3,21,Tuesday,Subscriber
9.88,3,21,Tuesday,Subscriber
18.278,3,21,Tuesday,Subscriber
18.114,3,21,Tuesday,Subscriber
21.744,3,21,Tuesday,Subscriber
5.842,3,20,Tuesday,Subscriber
22.046,3,20,Tuesday,Subscriber
4.448,3,20,Tuesday,Subscriber
18.87,3,20,Tuesday,Customer
6.071,3,20,Tuesday,Subscriber
11.292,3,20,Tuesday,Subscriber
22.206,3,19,Tuesday,Subscriber
16.621,3,19,Tuesday,Subscriber
7.922,3,19,Tuesday,Subscriber
14.091,3,19,Tuesday,Subscriber
9.314,3,19,Tuesday,Subscriber
9.414,3,19,Tuesday,Subscriber
4.247,3,19,Tuesday,Subscriber
4.622,3,19,Tuesday,Subscriber
7.601,3,19,Tuesday,Customer
55.919,3,19,Tuesday,Customer
9.508,3,19,Tuesday,Subscriber
13.525,3,18,Tuesday,Subscriber
9.481,3,18,Tuesday,Subscriber
12.238,3,18,Tuesday,Subscriber
8.196,3,18,Tuesday,Subscriber
2.501,3,18,Tuesday,Subscriber
10.349,3,18,Tuesday,Subscriber
5.364,3,18,Tuesday,Subscriber
7.476,3,18,Tuesday,Subscriber
14.091,3,18,Tuesday,Subscriber
7.408,3,18,Tuesday,Subscriber
27.057,3,18,Tuesday,Subscriber
2.297,3,18,Tuesday,Subscriber
3.224,3,18,Tuesday,Subscriber
5.918,3,18,Tuesday,Subscriber
7.445,3,18,Tuesday,Subscriber
6.352,3,18,Tuesday,Subscriber
50.211,3,18,Tuesday,Subscriber
6.775,3,18,Tuesday,Subscriber
41.718,3,18,Tuesday,Subscriber
15.818,3,18,Tuesday,Subscriber
10.597,3,18,Tuesday,Subscriber
4.765,3,18,Tuesday,Subscriber
20.251,3,17,Tuesday,Customer
30.01,3,17,Tuesday,Subscriber
11.268,3,17,Tuesday,Subscriber
5.134,3,17,Tuesday,Subscriber
6.367,3,17,Tuesday,Subscriber
16.847,3,17,Tuesday,Customer
14.804,3,17,Tuesday,Subscriber
21.399,3,17,Tuesday,Customer
12.6,3,17,Tuesday,Subscriber
15.393,3,17,Tuesday,Subscriber
24.182,3,17,Tuesday,Subscriber
2.758,3,17,Tuesday,Subscriber
6.71,3,17,Tuesday,Subscriber
15.474,3,17,Tuesday,Subscriber
9.099,3,17,Tuesday,Subscriber
2.294,3,17,Tuesday,Subscriber
11.379,3,17,Tuesday,Subscriber
9.819,3,17,Tuesday,Subscriber
11.005,3,17,Tuesday,Subscriber
13.275,3,17,Tuesday,Subscriber
22.655,3,17,Tuesday,Subscriber
6.36,3,17,Tuesday,Subscriber
8.039,3,17,Tuesday,Subscriber
62.19,3,17,Tuesday,Customer
7.376,3,17,Tuesday,Subscriber
16.238,3,17,Tuesday,Customer
6.657,3,17,Tuesday,Subscriber
3.202,3,17,Tuesday,Subscriber
5.008,3,17,Tuesday,Subscriber
10.077,3,17,Tuesday,Subscriber
13.322,3,17,Tuesday,Subscriber
27.747,3,17,Tuesday,Customer
4.02,3,17,Tuesday,Subscriber
6.572,3,17,Tuesday,Subscriber
15.336,3,17,Tuesday,Subscriber
12.681,3,17,Tuesday,Subscriber
8.306,3,16,Tuesday,Subscriber
6.323,3,16,Tuesday,Subscriber
3.697,3,16,Tuesday,Subscriber
24.694,3,16,Tuesday,Customer
49.072,3,16,Tuesday,Customer
8.281,3,16,Tuesday,Subscriber
4.653,3,16,Tuesday,Subscriber
13.332,3,16,Tuesday,Subscriber
10.926,3,16,Tuesday,Subscriber
4.466,3,16,Tuesday,Subscriber
3.068,3,16,Tuesday,Subscriber
15.974,3,16,Tuesday,Customer
17.922,3,16,Tuesday,Subscriber
9.197,3,16,Tuesday,Subscriber
4.853,3,16,Tuesday,Subscriber
9.641,3,16,Tuesday,Subscriber
8.294,3,15,Tuesday,Subscriber
24.841,3,15,Tuesday,Subscriber
8.213,3,15,Tuesday,Customer
15.599,3,15,Tuesday,Subscriber
48.396,3,15,Tuesday,Customer
11.001,3,15,Tuesday,Subscriber
15.57,3,15,Tuesday,Subscriber
27.69,3,15,Tuesday,Customer
28.301,3,15,Tuesday,Customer
11.432,3,15,Tuesday,Customer
5.568,3,14,Tuesday,Subscriber
6.072,3,14,Tuesday,Subscriber
144.806,3,14,Tuesday,Customer
136.255,3,14,Tuesday,Customer
6.79,3,14,Tuesday,Subscriber
14.455,3,14,Tuesday,Subscriber
23.156,3,14,Tuesday,Subscriber
155.392,3,14,Tuesday,Customer
26.492,3,14,Tuesday,Customer
57.331,3,14,Tuesday,Customer
4.9,3,13,Tuesday,Subscriber
14.174,3,13,Tuesday,Subscriber
6.514,3,13,Tuesday,Subscriber
18.615,3,13,Tuesday,Subscriber
3.973,3,13,Tuesday,Subscriber
7.708,3,13,Tuesday,Customer
20.479,3,13,Tuesday,Customer
4.712,3,13,Tuesday,Subscriber
43.857,3,13,Tuesday,Customer
179.827,3,12,Tuesday,Customer
14.193,3,12,Tuesday,Subscriber
30.313,3,12,Tuesday,Customer
5.462,3,12,Tuesday,Subscriber
6.205,3,12,Tuesday,Subscriber
15.336,3,12,Tuesday,Subscriber
14.584,3,11,Tuesday,Subscriber
18.341,3,11,Tuesday,Subscriber
7.229,3,11,Tuesday,Subscriber
16.058,3,11,Tuesday,Subscriber
19.125,3,11,Tuesday,Customer
4.185,3,11,Tuesday,Subscriber
6.093,3,10,Tuesday,Subscriber
8.647,3,10,Tuesday,Subscriber
12.07,3,10,Tuesday,Customer
6.657,3,10,Tuesday,Subscriber
7.788,3,10,Tuesday,Subscriber
6.261,3,10,Tuesday,Subscriber
17.333,3,10,Tuesday,Subscriber
21.63,3,10,Tuesday,Subscriber
36.859,3,10,Tuesday,Customer
10.368,3,10,Tuesday,Customer
16.949,3,9,Tuesday,Customer
6.691,3,9,Tuesday,Subscriber
8.642,3,9,Tuesday,Subscriber
16.732,3,9,Tuesday,Subscriber
10.608,3,9,Tuesday,Subscriber
6.711,3,9,Tuesday,Subscriber
26.953,3,8,Tuesday,Subscriber
7.654,3,8,Tuesday,Subscriber
4.034,3,8,Tuesday,Subscriber
24.099,3,8,Tuesday,Subscriber
13.36,3,8,Tuesday,Subscriber
8.066,3,8,Tuesday,Subscriber
10.446,3,8,Tuesday,Customer
5.225,3,8,Tuesday,Subscriber
13.439,3,8,Tuesday,Subscriber
23.164,3,8,Tuesday,Subscriber
7.682,3,8,Tuesday,Subscriber
13.03,3,8,Tuesday,Subscriber
4.753,3,8,Tuesday,Subscriber
34.795,3,8,Tuesday,Customer
11.023,3,8,Tuesday,Subscriber
20.279,3,8,Tuesday,Subscriber
12.256,3,8,Tuesday,Subscriber
4.714,3,8,Tuesday,Subscriber
12.166,3,8,Tuesday,Subscriber
4.16,3,8,Tuesday,Subscriber
18.164,3,8,Tuesday,Subscriber
8.414,3,8,Tuesday,Subscriber
11.043,3,8,Tuesday,Subscriber
6.591,3,8,Tuesday,Subscriber
14.535,3,8,Tuesday,Subscriber
14.821,3,8,Tuesday,Subscriber
16.058,3,8,Tuesday,Subscriber
9.113,3,8,Tuesday,Subscriber
6.879,3,8,Tuesday,Subscriber
4.141,3,8,Tuesday,Subscriber
14.421,3,8,Tuesday,Subscriber
10.748,3,7,Tuesday,Subscriber
7.984,3,7,Tuesday,Subscriber
6.642,3,7,Tuesday,Subscriber
15.112,3,7,Tuesday,Subscriber
14.006,3,7,Tuesday,Subscriber
24.324,3,7,Tuesday,Subscriber
18.515,3,7,Tuesday,Subscriber
12.515,3,7,Tuesday,Subscriber
5.122,3,7,Tuesday,Subscriber
5.568,3,7,Tuesday,Subscriber
9.134,3,7,Tuesday,Subscriber
11.719,3,7,Tuesday,Subscriber
11.793,3,7,Tuesday,Subscriber
12.333,3,7,Tuesday,Subscriber
6.735,3,7,Tuesday,Subscriber
5.659,3,7,Tuesday,Subscriber
7.203,3,6,Tuesday,Subscriber
5.343,3,6,Tuesday,Subscriber
22.147,3,6,Tuesday,Subscriber
9.135,3,6,Tuesday,Subscriber
5.415,3,5,Tuesday,Subscriber
1.828,3,5,Tuesday,Subscriber
781.935,3,3,Tuesday,Customer
8.759,3,0,Tuesday,Subscriber
9.4,3,0,Tuesday,Subscriber
14.071,3,23,Monday,Subscriber
10.641,3,22,Monday,Subscriber
20.607,3,22,Monday,Subscriber
3.992,3,22,Monday,Subscriber
10.54,3,22,Monday,Subscriber
5.447,3,22,Monday,Subscriber
34.734,3,21,Monday,Customer
9.045,3,21,Monday,Subscriber
17.965,3,21,Monday,Subscriber
13.471,3,20,Monday,Subscriber
20.53,3,20,Monday,Subscriber
28.236,3,20,Monday,Subscriber
14.071,3,20,Monday,Subscriber
19.543,3,20,Monday,Subscriber
2.451,3,19,Monday,Subscriber
5.24,3,19,Monday,Subscriber
22.828,3,19,Monday,Subscriber
11.902,3,19,Monday,Subscriber
28.606,3,19,Monday,Customer
20.366,3,19,Monday,Customer
4.944,3,19,Monday,Subscriber
19.619,3,19,Monday,Subscriber
11.239,3,19,Monday,Subscriber
6.368,3,19,Monday,Subscriber
26.034,3,18,Monday,Subscriber
13.456,3,18,Monday,Subscriber
12.42,3,18,Monday,Subscriber
46.644,3,18,Monday,Customer
2.413,3,18,Monday,Subscriber
8.558,3,18,Monday,Subscriber
2.443,3,18,Monday,Subscriber
29.598,3,18,Monday,Subscriber
6.375,3,18,Monday,Subscriber
11.812,3,18,Monday,Subscriber
5.414,3,18,Monday,Subscriber
21.987,3,18,Monday,Subscriber
10.575,3,18,Monday,Subscriber
6.263,3,18,Monday,Subscriber
12.194,3,18,Monday,Subscriber
75.903,3,18,Monday,Customer
11.994,3,18,Monday,Subscriber
24.898,3,18,Monday,Subscriber
3.717,3,17,Monday,Subscriber
7.675,3,17,Monday,Subscriber
10.474,3,17,Monday,Subscriber
5.774,3,17,Monday,Subscriber
24.261,3,17,Monday,Subscriber
11.755,3,17,Monday,Subscriber
13.352,3,17,Monday,Subscriber
10.531,3,17,Monday,Subscriber
16.457,3,17,Monday,Subscriber
5.425,3,17,Monday,Subscriber
10.986,3,17,Monday,Subscriber
12.098,3,17,Monday,Subscriber
