duration,month,hour,day_of_week,user_type
15.433,3,23,Thursday,Subscriber
3.3,3,22,Thursday,Subscriber
2.067,3,22,Thursday,Subscriber
19.683,3,22,Thursday,Subscriber
10.933,3,22,Thursday,Subscriber
19.0,3,21,Thursday,Subscriber
6.967,3,21,Thursday,Subscriber
17.033,3,20,Thursday,Subscriber
6.117,3,20,Thursday,Subscriber
6.317,3,20,Thursday,Subscriber
11.3,3,20,Thursday,Subscriber
8.3,3,20,Thursday,Subscriber
8.283,3,19,Thursday,Subscriber
36.033,3,19,Thursday,Subscriber
5.833,3,19,Thursday,Subscriber
5.35,3,19,Thursday,Subscriber
6.417,3,19,Thursday,Subscriber
12.133,3,19,Thursday,Subscriber
2.533,3,19,Thursday,Subscriber
8.7,3,19,Thursday,Subscriber
6.933,3,19,Thursday,Subscriber
13.717,3,18,Thursday,Subscriber
20.067,3,18,Thursday,Subscriber
21.817,3,18,Thursday,Customer
14.283,3,18,Thursday,Subscriber
6.267,3,18,Thursday,Subscriber
10.3,3,18,Thursday,Subscriber
4.733,3,18,Thursday,Subscriber
9.117,3,18,Thursday,Subscriber
4.267,3,17,Thursday,Subscriber
7.8,3,17,Thursday,Subscriber
9.717,3,17,Thursday,Subscriber
2.467,3,17,Thursday,Subscriber
14.567,3,17,Thursday,Subscriber
4.75,3,17,Thursday,Subscriber
9.35,3,17,Thursday,Subscriber
4.533,3,17,Thursday,Subscriber
5.25,3,17,Thursday,Subscriber
14.433,3,17,Thursday,Subscriber
22.317,3,17,Thursday,Customer
20.917,3,17,Thursday,Subscriber
9.733,3,17,Thursday,Subscriber
6.183,3,17,Thursday,Subscriber
10.333,3,17,Thursday,Subscriber
29.8,3,17,Thursday,Subscriber
2.483,3,17,Thursday,Subscriber
12.183,3,17,Thursday,Subscriber
10.383,3,17,Thursday,Subscriber
14.217,3,17,Thursday,Subscriber
5.867,3,17,Thursday,Subscriber
12.75,3,17,Thursday,Subscriber
10.7,3,17,Thursday,Subscriber
6.583,3,17,Thursday,Subscriber
14.017,3,17,Thursday,Subscriber
5.65,3,16,Thursday,Subscriber
8.117,3,16,Thursday,Subscriber
19.05,3,16,Thursday,Subscriber
12.283,3,16,Thursday,Subscriber
8.483,3,16,Thursday,Subscriber
10.017,3,16,Thursday,Subscriber
4.383,3,16,Thursday,Subscriber
9.033,3,16,Thursday,Subscriber
18.033,3,16,Thursday,Subscriber
26.367,3,16,Thursday,Customer
3.433,3,16,Thursday,Subscriber
12.333,3,16,Thursday,Customer
16.617,3,16,Thursday,Subscriber
2.85,3,16,Thursday,Subscriber
37.75,3,16,Thursday,Subscriber
25.7,3,15,Thursday,Customer
11.45,3,15,Thursday,Subscriber
11.367,3,15,Thursday,Subscriber
8.783,3,15,Thursday,Subscriber
30.5,3,15,Thursday,Subscriber
29.583,3,15,Thursday,Customer
23.667,3,15,Thursday,Subscriber
3.867,3,15,Thursday,Subscriber
3.1,3,15,Thursday,Subscriber
10.667,3,14,Thursday,Customer
16.583,3,14,Thursday,Subscriber
24.8,3,14,Thursday,Customer
10.05,3,14,Thursday,Subscriber
5.9,3,14,Thursday,Customer
25.733,3,14,Thursday,Subscriber
3.5,3,14,Thursday,Subscriber
189.933,3,14,Thursday,Subscriber
6.0,3,13,Thursday,Subscriber
1.1,3,13,Thursday,Subscriber
26.167,3,13,Thursday,Customer
91.3,3,12,Thursday,Customer
5.25,3,12,Thursday,Subscriber
7.833,3,12,Thursday,Subscriber
4.35,3,11,Thursday,Subscriber
8.8,3,11,Thursday,Subscriber
10.7,3,11,Thursday,Subscriber
9.483,3,11,Thursday,Subscriber
14.4,3,11,Thursday,Subscriber
42.6,3,11,Thursday,Customer
5.433,3,11,Thursday,Subscriber
16.517,3,10,Thursday,Subscriber
4.65,3,10,Thursday,Subscriber
2.817,3,9,Thursday,Subscriber
7.517,3,9,Thursday,Subscriber
10.55,3,9,Thursday,Subscriber
21.7,3,9,Thursday,Subscriber
12.067,3,8,Thursday,Subscriber
13.25,3,8,Thursday,Subscriber
18.0,3,8,Thursday,Subscriber
7.033,3,8,Thursday,Subscriber
20.917,3,8,Thursday,Customer
9.333,3,8,Thursday,Subscriber
3.367,3,7,Thursday,Subscriber
7.483,3,7,Thursday,Subscriber
6.883,3,7,Thursday,Subscriber
2.45,3,7,Thursday,Subscriber
3.45,3,7,Thursday,Subscriber
7.533,3,6,Thursday,Subscriber
11.833,3,6,Thursday,Subscriber
6.983,3,6,Thursday,Subscriber
7.517,3,6,Thursday,Subscriber
6.783,3,4,Thursday,Subscriber
9.833,3,0,Thursday,Subscriber
17.9,3,23,Wednesday,Subscriber
17.217,3,21,Wednesday,Subscriber
12.333,3,21,Wednesday,Subscriber
11.45,3,19,Wednesday,Subscriber
3.333,3,19,Wednesday,Subscriber
10.367,3,19,Wednesday,Subscriber
14.05,3,19,Wednesday,Subscriber
10.383,3,19,Wednesday,Subscriber
6.5,3,19,Wednesday,Subscriber
24.75,3,19,Wednesday,Subscriber
6.833,3,18,Wednesday,Subscriber
10.633,3,18,Wednesday,Subscriber
5.5,3,18,Wednesday,Subscriber
2.333,3,18,Wednesday,Subscriber
6.017,3,18,Wednesday,Subscriber
16.05,3,18,Wednesday,Subscriber
9.9,3,17,Wednesday,Subscriber
18.9,3,17,Wednesday,Subscriber
10.333,3,17,Wednesday,Subscriber
2.45,3,17,Wednesday,Subscriber
22.133,3,17,Wednesday,Subscriber
5.75,3,17,Wednesday,Customer
5.783,3,17,Wednesday,Subscriber
7.65,3,17,Wednesday,Subscriber
20.867,3,17,Wednesday,Subscriber
12.383,3,17,Wednesday,Subscriber
3.583,3,17,Wednesday,Subscriber
3.35,3,17,Wednesday,Subscriber
5.45,3,17,Wednesday,Subscriber
11.283,3,17,Wednesday,Subscriber
9.733,3,17,Wednesday,Subscriber
16.25,3,16,Wednesday,Subscriber
9.583,3,16,Wednesday,Subscriber
3.0,3,16,Wednesday,Subscriber
9.083,3,16,Wednesday,Subscriber
4.883,3,16,Wednesday,Subscriber
10.333,3,16,Wednesday,Subscriber
6.367,3,16,Wednesday,Subscriber
35.783,3,16,Wednesday,Customer
2.6,3,16,Wednesday,Subscriber
11.25,3,15,Wednesday,Subscriber
11.533,3,15,Wednesday,Subscriber
27.65,3,15,Wednesday,Customer
10.283,3,15,Wednesday,Subscriber
4.7,3,15,Wednesday,Subscriber
12.017,3,15,Wednesday,Subscriber
10.533,3,15,Wednesday,Subscriber
10.783,3,15,Wednesday,Subscriber
40.583,3,15,Wednesday,Customer
14.417,3,15,Wednesday,Subscriber
12.95,3,15,Wednesday,Subscriber
8.0,3,15,Wednesday,Customer
10.917,3,15,Wednesday,Subscriber
16.367,3,15,Wednesday,Customer
18.35,3,15,Wednesday,Subscriber
9.967,3,14,Wednesday,Subscriber
5.983,3,14,Wednesday,Subscriber
5.633,3,14,Wednesday,Subscriber
3.317,3,14,Wednesday,Subscriber
14.95,3,14,Wednesday,Subscriber
19.15,3,14,Wednesday,Subscriber
5.6,3,13,Wednesday,Subscriber
50.6,3,13,Wednesday,Customer
10.65,3,13,Wednesday,Subscriber
5.283,3,13,Wednesday,Subscriber
20.533,3,13,Wednesday,Subscriber
12.183,3,13,Wednesday,Subscriber
4.817,3,13,Wednesday,Subscriber
15.317,3,13,Wednesday,Subscriber
7.267,3,13,Wednesday,Subscriber
5.683,3,13,Wednesday,Subscriber
13.233,3,13,Wednesday,Subscriber
10.567,3,13,Wednesday,Subscriber
4.517,3,13,Wednesday,Customer
7.567,3,12,Wednesday,Customer
16.883,3,12,Wednesday,Customer
22.917,3,12,Wednesday,Subscriber
3.417,3,12,Wednesday,Subscriber
21.667,3,12,Wednesday,Subscriber
3.45,3,12,Wednesday,Subscriber
6.6,3,12,Wednesday,Subscriber
6.6,3,12,Wednesday,Subscriber
19.4,3,12,Wednesday,Subscriber
4.217,3,11,Wednesday,Subscriber
28.383,3,11,Wednesday,Subscriber
22.567,3,11,Wednesday,Customer
38.233,3,10,Wednesday,Customer
3.65,3,10,Wednesday,Subscriber
1.5,3,9,Wednesday,Subscriber
7.317,3,9,Wednesday,Subscriber
2.567,3,9,Wednesday,Subscriber
9.033,3,9,Wednesday,Subscriber
18.583,3,9,Wednesday,Subscriber
12.667,3,9,Wednesday,Subscriber
5.333,3,9,Wednesday,Subscriber
5.033,3,9,Wednesday,Subscriber
11.55,3,8,Wednesday,Subscriber
8.667,3,8,Wednesday,Subscriber
5.6,3,8,Wednesday,Subscriber
11.7,3,8,Wednesday,Subscriber
5.3,3,8,Wednesday,Subscriber
13.633,3,8,Wednesday,Subscriber
3.383,3,8,Wednesday,Subscriber
7.517,3,8,Wednesday,Subscriber
7.4,3,8,Wednesday,Subscriber
9.7,3,8,Wednesday,Subscriber
2.383,3,8,Wednesday,Subscriber
5.25,3,8,Wednesday,Subscriber
4.383,3,8,Wednesday,Subscriber
4.167,3,8,Wednesday,Subscriber
10.2,3,8,Wednesday,Subscriber
10.317,3,8,Wednesday,Subscriber
9.15,3,8,Wednesday,Subscriber
10.417,3,8,Wednesday,Subscriber
33.6,3,8,Wednesday,Customer
25.867,3,8,Wednesday,Subscriber
4.633,3,8,Wednesday,Subscriber
7.817,3,8,Wednesday,Subscriber
2.0,3,8,Wednesday,Subscriber
4.583,3,7,Wednesday,Subscriber
6.867,3,7,Wednesday,Subscriber
5.017,3,7,Wednesday,Subscriber
5.883,3,7,Wednesday,Subscriber
13.45,3,7,Wednesday,Subscriber
2.2,3,7,Wednesday,Subscriber
3.533,3,7,Wednesday,Subscriber
9.15,3,7,Wednesday,Subscriber
16.5,3,7,Wednesday,Subscriber
2.417,3,7,Wednesday,Subscriber
16.833,3,7,Wednesday,Subscriber
5.733,3,7,Wednesday,Subscriber
6.567,3,7,Wednesday,Subscriber
2.467,3,7,Wednesday,Subscriber
11.7,3,7,Wednesday,Subscriber
17.933,3,7,Wednesday,Subscriber
8.5,3,7,Wednesday,Subscriber
8.567,3,7,Wednesday,Subscriber
9.017,3,7,Wednesday,Subscriber
9.933,3,7,Wednesday,Subscriber
4.367,3,6,Wednesday,Subscriber
6.967,3,6,Wednesday,Subscriber
9.783,3,6,Wednesday,Subscriber
24.217,3,6,Wednesday,Subscriber
4.6,3,6,Wednesday,Subscriber
6.35,3,6,Wednesday,Subscriber
17.133,3,6,Wednesday,Subscriber
4.45,3,6,Wednesday,Subscriber
15.067,3,6,Wednesday,Subscriber
6.733,3,6,Wednesday,Subscriber
21.367,3,6,Wednesday,Subscriber
9.533,3,5,Wednesday,Subscriber
9.2,3,4,Wednesday,Subscriber
14.833,3,0,Wednesday,Subscriber
3.417,3,22,Tuesday,Subscriber
10.083,3,22,Tuesday,Subscriber
8.383,3,22,Tuesday,Subscriber
2.6,3,22,Tuesday,Subscriber
4.067,3,21,Tuesday,Subscriber
2.733,3,21,Tuesday,Subscriber
3.867,3,21,Tuesday,Subscriber
3.1,3,20,Tuesday,Subscriber
13.783,3,20,Tuesday,Subscriber
23.583,3,20,Tuesday,Subscriber
5.667,3,20,Tuesday,Subscriber
16.183,3,20,Tuesday,Subscriber
12.233,3,20,Tuesday,Subscriber
12.633,3,20,Tuesday,Subscriber
4.583,3,19,Tuesday,Subscriber
6.633,3,19,Tuesday,Subscriber
32.667,3,19,Tuesday,Customer
10.2,3,19,Tuesday,Subscriber
5.2,3,19,Tuesday,Subscriber
11.467,3,19,Tuesday,Subscriber
9.867,3,19,Tuesday,Subscriber
23.833,3,19,Tuesday,Subscriber
26.067,3,19,Tuesday,Subscriber
6.95,3,19,Tuesday,Subscriber
13.75,3,19,Tuesday,Subscriber
6.6,3,18,Tuesday,Subscriber
8.033,3,18,Tuesday,Subscriber
4.6,3,18,Tuesday,Subscriber
12.267,3,18,Tuesday,Subscriber
14.233,3,18,Tuesday,Subscriber
10.75,3,18,Tuesday,Subscriber
14.617,3,18,Tuesday,Subscriber
2.067,3,18,Tuesday,Subscriber
52.75,3,18,Tuesday,Customer
1.017,3,18,Tuesday,Subscriber
6.733,3,18,Tuesday,Subscriber
6.433,3,18,Tuesday,Subscriber
14.6,3,18,Tuesday,Subscriber
10.717,3,18,Tuesday,Subscriber
12.317,3,17,Tuesday,Subscriber
16.767,3,17,Tuesday,Subscriber
17.283,3,17,Tuesday,Customer
44.717,3,17,Tuesday,Customer
6.483,3,17,Tuesday,Subscriber
12.133,3,17,Tuesday,Subscriber
8.917,3,17,Tuesday,Subscriber
17.467,3,17,Tuesday,Subscriber
5.183,3,17,Tuesday,Subscriber
23.25,3,17,Tuesday,Subscriber
7.983,3,17,Tuesday,Subscriber
6.233,3,17,Tuesday,Subscriber
6.133,3,17,Tuesday,Subscriber
7.617,3,17,Tuesday,Subscriber
9.483,3,17,Tuesday,Subscriber
11.333,3,17,Tuesday,Subscriber
9.583,3,17,Tuesday,Subscriber
20.4,3,17,Tuesday,Subscriber
22.433,3,17,Tuesday,Customer
14.983,3,17,Tuesday,Subscriber
2.033,3,16,Tuesday,Subscriber
5.017,3,16,Tuesday,Subscriber
14.767,3,16,Tuesday,Subscriber
11.0,3,16,Tuesday,Subscriber
22.95,3,16,Tuesday,Subscriber
8.233,3,16,Tuesday,Subscriber
4.567,3,16,Tuesday,Subscriber
7.867,3,16,Tuesday,Subscriber
10.0,3,16,Tuesday,Subscriber
5.4,3,16,Tuesday,Subscriber
16.0,3,16,Tuesday,Customer
7.617,3,16,Tuesday,Subscriber
8.833,3,16,Tuesday,Subscriber
5.7,3,16,Tuesday,Subscriber
12.717,3,16,Tuesday,Subscriber
18.05,3,15,Tuesday,Customer
19.333,3,15,Tuesday,Subscriber
26.133,3,15,Tuesday,Subscriber
9.15,3,15,Tuesday,Subscriber
4.833,3,15,Tuesday,Subscriber
27.617,3,15,Tuesday,Customer
23.983,3,15,Tuesday,Subscriber
10.317,3,15,Tuesday,Subscriber
14.8,3,15,Tuesday,Subscriber
5.967,3,15,Tuesday,Subscriber
7.117,3,15,Tuesday,Subscriber
2.75,3,14,Tuesday,Subscriber
10.8,3,14,Tuesday,Subscriber
7.433,3,14,Tuesday,Customer
11.483,3,14,Tuesday,Subscriber
26.367,3,14,Tuesday,Subscriber
4.783,3,14,Tuesday,Customer
6.4,3,14,Tuesday,Subscriber
18.4,3,14,Tuesday,Customer
7.867,3,14,Tuesday,Customer
2.8,3,13,Tuesday,Subscriber
1.4,3,13,Tuesday,Customer
3.817,3,13,Tuesday,Subscriber
24.883,3,13,Tuesday,Subscriber
16.55,3,13,Tuesday,Customer
11.1,3,12,Tuesday,Subscriber
16.467,3,12,Tuesday,Subscriber
5.417,3,12,Tuesday,Subscriber
2.767,3,12,Tuesday,Subscriber
3.667,3,12,Tuesday,Subscriber
32.2,3,12,Tuesday,Customer
14.417,3,12,Tuesday,Subscriber
9.65,3,12,Tuesday,Subscriber
4.5,3,11,Tuesday,Subscriber
2.817,3,11,Tuesday,Subscriber
11.483,3,11,Tuesday,Subscriber
18.85,3,11,Tuesday,Customer
15.75,3,11,Tuesday,Subscriber
11.633,3,11,Tuesday,Subscriber
15.8,3,11,Tuesday,Customer
27.55,3,10,Tuesday,Subscriber
7.833,3,10,Tuesday,Subscriber
14.333,3,10,Tuesday,Subscriber
9.0,3,10,Tuesday,Customer
24.383,3,9,Tuesday,Customer
9.933,3,9,Tuesday,Subscriber
4.083,3,9,Tuesday,Subscriber
4.95,3,8,Tuesday,Subscriber
10.383,3,8,Tuesday,Subscriber
10.233,3,8,Tuesday,Subscriber
10.3,3,8,Tuesday,Subscriber
9.833,3,8,Tuesday,Subscriber
18.25,3,8,Tuesday,Subscriber
9.383,3,8,Tuesday,Subscriber
5.833,3,8,Tuesday,Subscriber
21.15,3,8,Tuesday,Subscriber
10.183,3,8,Tuesday,Subscriber
13.767,3,8,Tuesday,Subscriber
7.567,3,8,Tuesday,Subscriber
15.667,3,8,Tuesday,Subscriber
5.7,3,8,Tuesday,Subscriber
3.45,3,8,Tuesday,Subscriber
24.733,3,8,Tuesday,Subscriber
16.417,3,8,Tuesday,Subscriber
9.683,3,7,Tuesday,Subscriber
7.483,3,7,Tuesday,Subscriber
12.833,3,7,Tuesday,Subscriber
15.85,3,7,Tuesday,Subscriber
9.4,3,7,Tuesday,Subscriber
4.583,3,7,Tuesday,Subscriber
3.117,3,7,Tuesday,Subscriber
4.983,3,7,Tuesday,Subscriber
4.483,3,7,Tuesday,Subscriber
10.283,3,6,Tuesday,Subscriber
2.383,3,6,Tuesday,Subscriber
6.117,3,6,Tuesday,Subscriber
10.583,3,6,Tuesday,Subscriber
19.15,3,6,Tuesday,Subscriber
17.15,3,6,Tuesday,Subscriber
30.1,3,6,Tuesday,Subscriber
19.467,3,6,Tuesday,Subscriber
11.933,3,6,Tuesday,Subscriber
5.667,3,23,Monday,Subscriber
3.933,3,22,Monday,Subscriber
12.883,3,21,Monday,Subscriber
1.767,3,21,Monday,Subscriber
18.833,3,20,Monday,Subscriber
8.25,3,20,Monday,Subscriber
4.133,3,20,Monday,Subscriber
16.733,3,19,Monday,Subscriber
4.017,3,19,Monday,Subscriber
7.533,3,19,Monday,Subscriber
4.75,3,19,Monday,Subscriber
2.767,3,19,Monday,Subscriber
2.867,3,19,Monday,Subscriber
14.0,3,19,Monday,Customer
7.683,3,19,Monday,Subscriber
19.2,3,18,Monday,Subscriber
5.9,3,18,Monday,Subscriber
5.9,3,18,Monday,Subscriber
20.75,3,18,Monday,Subscriber
8.717,3,18,Monday,Subscriber
3.233,3,18,Monday,Subscriber
12.583,3,18,Monday,Subscriber
8.633,3,18,Monday,Subscriber
9.017,3,18,Monday,Subscriber
7.8,3,17,Monday,Subscriber
3.2,3,17,Monday,Subscriber
7.317,3,17,Monday,Subscriber
7.333,3,17,Monday,Subscriber
8.167,3,17,Monday,Subscriber
19.0,3,17,Monday,Subscriber
8.583,3,17,Monday,Subscriber
4.633,3,17,Monday,Subscriber
8.95,3,17,Monday,Subscriber
13.65,3,17,Monday,Subscriber
16.167,3,17,Monday,Subscriber
3.633,3,17,Monday,Subscriber
18.067,3,17,Monday,Subscriber
19.5,3,17,Monday,Subscriber
10.067,3,17,Monday,Subscriber
9.1,3,17,Monday,Subscriber
18.0,3,17,Monday,Subscriber
18.333,3,17,Monday,Customer
4.417,3,17,Monday,Subscriber
42.5,3,17,Monday,Customer
15.7,3,17,Monday,Subscriber
25.95,3,17,Monday,Subscriber
1.733,3,17,Monday,Subscriber
12.567,3,17,Monday,Subscriber
6.733,3,17,Monday,Subscriber
14.1,3,16,Monday,Customer
23.733,3,16,Monday,Subscriber
7.317,3,16,Monday,Subscriber
6.933,3,16,Monday,Subscriber
12.583,3,16,Monday,Subscriber
9.567,3,16,Monday,Subscriber
5.55,3,16,Monday,Subscriber
11.833,3,16,Monday,Subscriber
32.683,3,16,Monday,Subscriber
27.633,3,15,Monday,Subscriber
9.65,3,15,Monday,Subscriber
5.667,3,15,Monday,Subscriber
2.017,3,15,Monday,Subscriber
13.967,3,14,Monday,Subscriber
11.283,3,14,Monday,Subscriber
23.667,3,14,Monday,Subscriber
2.667,3,14,Monday,Subscriber
5.15,3,14,Monday,Subscriber
4.75,3,14,Monday,Subscriber
8.117,3,13,Monday,Subscriber
9.583,3,13,Monday,Subscriber
6.467,3,13,Monday,Subscriber
5.55,3,13,Monday,Subscriber
2.7,3,13,Monday,Subscriber
10.933,3,13,Monday,Subscriber
22.283,3,13,Monday,Subscriber
13.717,3,12,Monday,Subscriber
8.733,3,12,Monday,Subscriber
3.033,3,12,Monday,Subscriber
9.833,3,12,Monday,Subscriber
3.667,3,11,Monday,Subscriber
6.567,3,11,Monday,Subscriber
8.267,3,11,Monday,Subscriber
6.5,3,11,Monday,Subscriber
26.967,3,10,Monday,Subscriber
8.167,3,10,Monday,Subscriber
16.1,3,10,Monday,Customer
7.283,3,10,Monday,Subscriber
2.783,3,10,Monday,Subscriber
8.967,3,9,Monday,Subscriber
7.7,3,9,Monday,Subscriber
4.283,3,9,Monday,Subscriber
12.75,3,9,Monday,Subscriber
15.2,3,9,Monday,Subscriber
18.267,3,9,Monday,Subscriber
7.883,3,9,Monday,Subscriber
4.667,3,9,Monday,Subscriber
15.933,3,8,Monday,Subscriber
17.967,3,8,Monday,Subscriber
17.65,3,8,Monday,Subscriber
20.0,3,8,Monday,Subscriber
4.2,3,8,Monday,Subscriber
7.283,3,8,Monday,Subscriber
7.733,3,8,Monday,Subscriber
22.25,3,8,Monday,Subscriber
10.683,3,8,Monday,Subscriber
4.467,3,7,Monday,Subscriber
4.1,3,7,Monday,Subscriber
9.917,3,7,Monday,Subscriber
16.367,3,7,Monday,Subscriber
22.283,3,7,Monday,Subscriber
11.783,3,7,Monday,Subscriber
11.133,3,7,Monday,Subscriber
16.817,3,7,Monday,Subscriber
9.517,3,7,Monday,Subscriber
18.967,3,7,Monday,Subscriber
13.233,3,7,Monday,Subscriber
15.533,3,7,Monday,Subscriber
4.1,3,6,Monday,Subscriber
2.083,3,6,Monday,Subscriber
15.05,3,6,Monday,Subscriber
6.9,3,6,Monday,Subscriber
4.933,3,6,Monday,Subscriber
5.25,3,6,Monday,Subscriber
8.267,3,6,Monday,Subscriber
9.417,3,5,Monday,Subscriber
26.8,3,5,Monday,Subscriber
14.9,3,2,Monday,Subscriber
5.3,3,21,Sunday,Subscriber
75.667,3,19,Sunday,Customer
78.433,3,19,Sunday,Customer
3.917,3,18,Sunday,Subscriber
4.417,3,18,Sunday,Subscriber
14.583,3,18,Sunday,Subscriber
3.4,3,17,Sunday,Subscriber
4.95,3,16,Sunday,Subscriber
5.367,3,16,Sunday,Customer
16.317,3,16,Sunday,Customer
20.65,3,16,Sunday,Subscriber
8.117,3,16,Sunday,Subscriber
13.567,3,16,Sunday,Subscriber
23.317,3,16,Sunday,Subscriber
7.533,3,16,Sunday,Subscriber
47.633,3,16,Sunday,Customer
9.783,3,16,Sunday,Customer
13.783,3,16,Sunday,Customer
15.75,3,15,Sunday,Customer
30.533,3,15,Sunday,Customer
13.267,3,15,Sunday,Subscriber
12.483,3,15,Sunday,Customer
28.133,3,15,Sunday,Customer
3.783,3,15,Sunday,Subscriber
9.717,3,15,Sunday,Subscriber
13.667,3,15,Sunday,Customer
8.05,3,15,Sunday,Subscriber
15.55,3,15,Sunday,Customer
13.817,3,15,Sunday,Customer
28.867,3,15,Sunday,Subscriber
23.317,3,15,Sunday,Subscriber
29.15,3,15,Sunday,Subscriber
8.45,3,15,Sunday,Subscriber
18.633,3,14,Sunday,Subscriber
13.117,3,14,Sunday,Subscriber
19.9,3,14,Sunday,Subscriber
12.783,3,14,Sunday,Subscriber
60.05,3,14,Sunday,Customer
21.133,3,14,Sunday,Customer
9.033,3,14,Sunday,Subscriber
12.267,3,14,Sunday,Customer
2.233,3,14,Sunday,Subscriber
62.733,3,14,Sunday,Customer
15.617,3,14,Sunday,Customer
16.683,3,14,Sunday,Customer
10.583,3,13,Sunday,Subscriber
16.5,3,13,Sunday,Subscriber
9.05,3,13,Sunday,Customer
9.2,3,13,Sunday,Subscriber
19.667,3,13,Sunday,Customer
14.233,3,13,Sunday,Customer
11.267,3,13,Sunday,Subscriber
6.15,3,13,Sunday,Subscriber
16.717,3,13,Sunday,Subscriber
31.233,3,13,Sunday,Customer
19.65,3,13,Sunday,Customer
31.883,3,12,Sunday,Customer
4.233,3,12,Sunday,Subscriber
17.0,3,12,Sunday,Subscriber
6.45,3,12,Sunday,Subscriber
73.517,3,12,Sunday,Customer
14.233,3,12,Sunday,Customer
21.95,3,12,Sunday,Customer
2.967,3,12,Sunday,Customer
36.917,3,12,Sunday,Customer
50.533,3,12,Sunday,Subscriber
51.883,3,12,Sunday,Customer
11.167,3,11,Sunday,Customer
15.067,3,11,Sunday,Subscriber
2.5,3,11,Sunday,Subscriber
15.217,3,11,Sunday,Subscriber
2.583,3,11,Sunday,Subscriber
26.067,3,11,Sunday,Customer
11.383,3,11,Sunday,Subscriber
13.3,3,11,Sunday,Subscriber
24.35,3,10,Sunday,Subscriber
32.933,3,10,Sunday,Customer
21.7,3,10,Sunday,Customer
6.867,3,10,Sunday,Subscriber
17.817,3,10,Sunday,Customer
8.5,3,10,Sunday,Subscriber
8.25,3,10,Sunday,Subscriber
17.533,3,10,Sunday,Subscriber
21.8,3,10,Sunday,Customer
20.833,3,9,Sunday,Subscriber
18.35,3,9,Sunday,Customer
22.967,3,9,Sunday,Customer
5.967,3,9,Sunday,Subscriber
57.3,3,9,Sunday,Customer
24.05,3,9,Sunday,Customer
7.483,3,8,Sunday,Subscriber
100.217,3,8,Sunday,Subscriber
18.083,3,6,Sunday,Subscriber
15.833,3,3,Sunday,Subscriber
12.0,3,2,Sunday,Subscriber
36.483,3,1,Sunday,Customer
18.783,3,1,Sunday,Subscriber
20.1,3,0,Sunday,Customer
7.1,3,23,Saturday,Subscriber
4.217,3,23,Saturday,Subscriber
14.883,3,23,Saturday,Subscriber
4.383,3,22,Saturday,Subscriber
9.733,3,22,Saturday,Subscriber
15.533,3,21,Saturday,Subscriber
9.75,3,20,Saturday,Subscriber
13.067,3,19,Saturday,Subscriber
8.9,3,19,Saturday,Subscriber
1.717,3,19,Saturday,Subscriber
3.567,3,19,Saturday,Subscriber
3.333,3,19,Saturday,Subscriber
9.433,3,19,Saturday,Subscriber
33.617,3,18,Saturday,Subscriber
14.217,3,18,Saturday,Customer
8.633,3,18,Saturday,Customer
14.017,3,18,Saturday,Subscriber
8.383,3,18,Saturday,Subscriber
23.933,3,18,Saturday,Customer
1.817,3,18,Saturday,Subscriber
25.983,3,18,Saturday,Subscriber
27.75,3,18,Saturday,Customer
11.05,3,17,Saturday,Customer
7.5,3,17,Saturday,Subscriber
41.383,3,17,Saturday,Customer
63.25,3,17,Saturday,Subscriber
22.383,3,17,Saturday,Customer
32.017,3,17,Saturday,Customer
17.617,3,17,Saturday,Subscriber
20.55,3,17,Saturday,Customer
23.433,3,17,Saturday,Customer
17.85,3,17,Saturday,Customer
17.6,3,17,Saturday,Subscriber
100.117,3,17,Saturday,Customer
34.05,3,17,Saturday,Customer
18.367,3,17,Saturday,Customer
11.017,3,17,Saturday,Subscriber
6.233,3,17,Saturday,Subscriber
19.3,3,16,Saturday,Customer
40.133,3,16,Saturday,Subscriber
9.9,3,16,Saturday,Subscriber
10.3,3,16,Saturday,Customer
4.733,3,16,Saturday,Subscriber
2.133,3,16,Saturday,Subscriber
56.017,3,16,Saturday,Customer
29.333,3,16,Saturday,Customer
43.733,3,16,Saturday,Customer
16.083,3,16,Saturday,Customer
9.35,3,16,Saturday,Subscriber
5.983,3,16,Saturday,Subscriber
5.783,3,16,Saturday,Subscriber
13.733,3,16,Saturday,Subscriber
20.95,3,16,Saturday,Customer
6.1,3,16,Saturday,Subscriber
21.35,3,16,Saturday,Customer
2.65,3,16,Saturday,Subscriber
19.833,3,16,Saturday,Subscriber
19.367,3,15,Saturday,Customer
8.633,3,15,Saturday,Subscriber
3.25,3,15,Saturday,Subscriber
25.433,3,15,Saturday,Subscriber
6.767,3,15,Saturday,Subscriber
24.283,3,15,Saturday,Subscriber
52.117,3,15,Saturday,Customer
15.05,3,15,Saturday,Customer
15.6,3,15,Saturday,Customer
11.317,3,15,Saturday,Customer
20.983,3,15,Saturday,Customer
22.917,3,15,Saturday,Customer
214.017,3,15,Saturday,Customer
19.8,3,15,Saturday,Customer
20.633,3,15,Saturday,Subscriber
6.467,3,15,Saturday,Subscriber
11.067,3,15,Saturday,Subscriber
23.85,3,14,Saturday,Subscriber
1.333,3,14,Saturday,Customer
14.9,3,14,Saturday,Customer
32.0,3,14,Saturday,Customer
16.017,3,14,Saturday,Subscriber
9.45,3,14,Saturday,Subscriber
23.4,3,14,Saturday,Subscriber
23.233,3,14,Saturday,Subscriber
43.617,3,14,Saturday,Customer
18.133,3,14,Saturday,Customer
